Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
Beaufort,37013,Total,One,2017,Percent,20.3,%
Beaufort,37013,Total,Two,2017,Percent,20.3,%
Beaufort,37013,Total,Three,2017,Percent,5.1,%
Beaufort,37013,Total,Four or More,2017,Percent,52.5,%
Beaufort,37013,Total,One,2018,Percent,32.5,%
Beaufort,37013,Total,Two,2018,Percent,22.5,%
Beaufort,37013,Total,Three,2018,Percent,12.5,%
Beaufort,37013,Total,Four or More,2018,Percent,32.5,%
Beaufort,37013,Total,One,2019,Percent,40.5,%
Beaufort,37013,Total,Two,2019,Percent,14.9,%
Beaufort,37013,Total,Three,2019,Percent,10.8,%
Beaufort,37013,Total,Four or More,2019,Percent,33.8,%
Beaufort,37013,Total,One,2020,Percent,53.2,%
Beaufort,37013,Total,Two,2020,Percent,11.4,%
Beaufort,37013,Total,Three,2020,Percent,6.3,%
Beaufort,37013,Total,Four or More,2020,Percent,27.8,%
Beaufort,37013,Total,One,2021,Percent,43.2,%
Beaufort,37013,Total,Two,2021,Percent,10.2,%
Beaufort,37013,Total,Three,2021,Percent,2.3,%
Beaufort,37013,Total,Four or More,2021,Percent,42,%
Beaufort,37013,Total,One,2022,Percent,36.1,%
Beaufort,37013,Total,Two,2022,Percent,19.7,%
Beaufort,37013,Total,Three,2022,Percent,8.2,%
Beaufort,37013,Total,Four or More,2022,Percent,34.4,%
Beaufort,37013,Total,One,2023,Percent,28.6,%
Beaufort,37013,Total,Two,2023,Percent,29.9,%
Beaufort,37013,Total,Three,2023,Percent,13,%
Beaufort,37013,Total,Four or More,2023,Percent,27.3,%
Bertie,37015,Total,One,2010,Percent,66.7,%
Bertie,37015,Total,Two,2010,Percent,0,%
Bertie,37015,Total,Three,2010,Percent,33.3,%
Bertie,37015,Total,Four or More,2010,Percent,0,%
Bertie,37015,Total,One,2011,Percent,,
Bertie,37015,Total,Two,2011,Percent,,
Bertie,37015,Total,Three,2011,Percent,,
Bertie,37015,Total,Four or More,2011,Percent,,
Bertie,37015,Total,One,2012,Percent,20,%
Bertie,37015,Total,Two,2012,Percent,0,%
Bertie,37015,Total,Three,2012,Percent,60,%
Bertie,37015,Total,Four or More,2012,Percent,20,%
Bertie,37015,Total,One,2013,Percent,0,%
Bertie,37015,Total,Two,2013,Percent,0,%
Bertie,37015,Total,Three,2013,Percent,25,%
Bertie,37015,Total,Four or More,2013,Percent,50,%
Bertie,37015,Total,One,2014,Percent,0,%
Bertie,37015,Total,Two,2014,Percent,100,%
Bertie,37015,Total,Three,2014,Percent,0,%
Bertie,37015,Total,Four or More,2014,Percent,0,%
Bertie,37015,Total,One,2015,Percent,0,%
Bertie,37015,Total,Two,2015,Percent,50,%
Bertie,37015,Total,Three,2015,Percent,0,%
Bertie,37015,Total,Four or More,2015,Percent,50,%
Bertie,37015,Total,One,2016,Percent,50,%
Bertie,37015,Total,Two,2016,Percent,50,%
Bertie,37015,Total,Three,2016,Percent,0,%
Bertie,37015,Total,Four or More,2016,Percent,0,%
Bertie,37015,Total,One,2017,Percent,0,%
Bertie,37015,Total,Two,2017,Percent,0,%
Bertie,37015,Total,Three,2017,Percent,20,%
Bertie,37015,Total,Four or More,2017,Percent,80,%
Bertie,37015,Total,One,2018,Percent,0,%
Bertie,37015,Total,Two,2018,Percent,0,%
Bertie,37015,Total,Three,2018,Percent,40,%
Bertie,37015,Total,Four or More,2018,Percent,60,%
Bertie,37015,Total,One,2019,Percent,75,%
Bertie,37015,Total,Two,2019,Percent,0,%
Bertie,37015,Total,Three,2019,Percent,0,%
Bertie,37015,Total,Four or More,2019,Percent,25,%
Bertie,37015,Total,One,2020,Percent,0,%
Bertie,37015,Total,Two,2020,Percent,0,%
Bertie,37015,Total,Three,2020,Percent,0,%
Bertie,37015,Total,Four or More,2020,Percent,0,%
Bertie,37015,Total,One,2021,Percent,18.2,%
Bertie,37015,Total,Two,2021,Percent,36.4,%
Bertie,37015,Total,Three,2021,Percent,18.2,%
Bertie,37015,Total,Four or More,2021,Percent,27.3,%
Bertie,37015,Total,One,2022,Percent,33.3,%
Bertie,37015,Total,Two,2022,Percent,13.3,%
Bertie,37015,Total,Three,2022,Percent,13.3,%
Bertie,37015,Total,Four or More,2022,Percent,40,%
Bertie,37015,Total,One,2023,Percent,0,%
Bertie,37015,Total,Two,2023,Percent,0,%
Bertie,37015,Total,Three,2023,Percent,100,%
Bertie,37015,Total,Four or More,2023,Percent,0,%
Bladen,37017,Total,One,2010,Percent,25,%
Bladen,37017,Total,Two,2010,Percent,16.7,%
Bladen,37017,Total,Three,2010,Percent,50,%
Bladen,37017,Total,Four or More,2010,Percent,8.3,%
Bladen,37017,Total,One,2011,Percent,66.7,%
Bladen,37017,Total,Two,2011,Percent,0,%
Bladen,37017,Total,Three,2011,Percent,0,%
Bladen,37017,Total,Four or More,2011,Percent,33.3,%
